result
663.0
1103.0
1162.0
1544.0
1401.0
1610.0
1549.0
1503.0
1551.0
1653.0
1464.0
1601.0
1381.0
1632.0
1651.0
1324.0
1633.0
1747.0
1484.0
1435.0
1599.0
1417.0
1587.0
1487.0
1516.0
1534.0
1508.0
1685.0
1604.0
1448.0
1599.0
1566.0
1519.0
1488.0
1734.0
1540.0
1692.0
1649.0
1642.0
1507.0
1627.0
1574.0
1615.0
1629.0
1543.0
1619.0
1529.0
1775.0
1470.0
1467.0
1623.0
1575.0
1739.0
1601.0
1695.0
1659.0
1666.0
1608.0
1598.0
1587.0
1474.0
