result
27
40
40
40
52
54
67
79
85
72
86
105
89
91
88
122
85
95
96
113
98
112
87
98
105
106
91
110
109
105
78
96
96
96
101
90
117
108
93
96
94
102
112
96
105
95
95
104
101
105
96
99
86
94
92
102
103
100
100
102
89
