Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6
69,55,100,-102,-114,-7
49,56,100,-82,-115,-27
50,57,100,-102,-95,-26
49,37,100,-101,-75,-46
48,38,80,-81,-76,-45
49,18,60,-82,-77,-25
29,-2,61,-83,-78,-24
9,-3,41,-103,-79,-23
8,-4,21,-104,-80,-22
7,16,1,-105,-60,-2
-13,15,21,-106,-40,-1
-12,-5,1,-105,-20,19
-11,-6,-19,-85,-20,39
-12,-5,1,-65,-19,59
-11,-6,2,-45,-18,39
-12,-7,3,-25,-17,19
-13,-27,3,-26,-16,-1
-12,-28,-17,-27,-15,-21
-13,-29,3,-47,-14,-41
-12,-30,23,-48,-34,-61
-32,-10,43,-49,-35,-81
-31,-9,63,-69,-36,-61
-32,11,83,-70,-56,-62
-33,12,63,-71,-76,-63
-34,13,83,-51,-96,-43
-35,33,63,-52,-97,-23
-36,34,83,-53,-117,-22
-37,35,63,-73,-118,-2
-38,36,83,-93,-98,-3
-39,16,63,-94,-118,-4
-40,36,43,-114,-117,16
-40,37,42,-113,-116,36
-40,38,41,-93,-96,16
-40,39,21,-92,-76,36
-20,59,41,-91,-75,16
-19,58,21,-90,-76,17
-20,57,41,-89,-75,37
-20,77,21,-69,-74,38
-20,97,41,-89,-73,18
0,98,21,-69,-93,38
0,97,41,-68,-92,58
0,96,21,-88,-112,78
0,95,41,-108,-111,79
0,94,21,-109,-111,99
0,95,1,-89,-111,119
0,94,-19,-69,-111,119
20,93,-39,-49,-111,119
40,94,-59,-29,-111,119
20,95,-60,-9,-91,119
40,94,-60,11,-71,119
41,95,-60,31,-91,119
61,94,-60,51,-111,119
81,93,-59,50,-111,99
61,92,-60,49,-111,79
41,93,-60,50,-111,99
21,94,-60,49,-111,119
22,95,-60,50,-111,119
2,94,-60,49,-111,119
3,93,-60,48,-112,99
4,94,-60,47,-113,79
-16,93,-60,48,-114,99
-17,94,-40,47,-115,79
3,93,-60,48,-115,99
-17,94,-40,49,-95,79
-18,93,-20,48,-96,59
-19,94,0,49,-76,79
1,93,20,48,-77,59
-19,92,40,49,-78,79
1,93,60,48,-98,99
-19,94,80,49,-97,79
1,93,60,69,-96,59
-19,94,40,49,-116,79
-18,93,20,29,-115,99
-17,94,20,9,-95,79
3,93,40,-11,-96,99
-17,94,60,-31,-116,79
3,93,40,-30,-115,99
-17,94,20,-29,-95,79
-18,93,0,-28,-75,99
-17,94,20,-27,-55,79
3,93,0,-47,-35,59
-17,94,1,-48,-34,79
3,93,-19,-68,-33,59
-17,92,1,-67,-32,79
3,93,-19,-66,-52,59
-17,92,-39,-46,-53,79
3,93,-19,-45,-52,99
-17,92,1,-25,-72,79
3,91,-19,-24,-71,99
-17,90,-39,-4,-70,79
3,89,-19,-3,-69,59
23,88,1,-2,-89,39
3,89,-19,-22,-88,19
4,88,1,-21,-87,-1
5,87,21,-41,-86,-2
4,86,1,-42,-85,-3
5,87,-19,-43,-84,-4
6,88,1,-23,-83,-5
7,87,-19,-43,-82,-6
8,88,1,-42,-62,-26
