result
30
42
61
95
120
149
144
157
170
151
150
116
148
136
119
124
105
129
114
119
127
118
131
141
121
111
146
129
124
118
142
129
135
127
131
125
140
144
137
139
135
129
149
145
152
129
136
136
131
138
142
131
148
122
132
130
121
136
126
120
138
