result
27
54
64
96
126
149
140
168
144
166
162
153
135
112
138
111
131
127
105
124
117
125
118
138
121
134
123
146
129
142
129
114
143
146
138
134
144
137
133
130
130
137
143
129
139
144
142
140
120
137
134
127
128
137
142
147
137
143
123
131
134
