result
587.0
857.0
903.0
1038.0
1162.0
1021.0
1324.0
1376.0
1305.0
1399.0
1744.0
1478.0
1601.0
1645.0
1789.0
1562.0
1843.0
1724.0
1900.0
1830.0
1671.0
2152.0
1823.0
1996.0
1982.0
2027.0
1850.0
2037.0
2077.0
2040.0
1992.0
2044.0
2053.0
2095.0
2083.0
2116.0
1985.0
1853.0
1889.0
1790.0
1883.0
1948.0
1925.0
1835.0
1801.0
1830.0
2015.0
1722.0
1846.0
1811.0
1739.0
2123.0
1846.0
1734.0
1999.0
1713.0
1835.0
1676.0
1934.0
1670.0
1787.0
