result
650.0
820.0
1081.0
1259.0
1738.0
1497.0
1748.0
1772.0
2165.0
2216.0
2362.0
2251.0
2386.0
2297.0
2508.0
2363.0
2355.0
2540.0
2333.0
2473.0
2399.0
2500.0
2415.0
2530.0
2476.0
2456.0
2405.0
2508.0
2479.0
2330.0
2517.0
2508.0
2223.0
2263.0
2557.0
2186.0
2429.0
2295.0
2415.0
2203.0
2408.0
2465.0
2131.0
2314.0
2546.0
2500.0
2542.0
2239.0
2333.0
2642.0
2550.0
2476.0
2432.0
2359.0
2377.0
2473.0
2512.0
2589.0
2529.0
2542.0
2499.0
