result
30
29
32
35
47
59
81
82
119
134
133
156
131
126
142
152
166
167
189
171
176
168
175
192
171
198
183
162
181
181
179
192
194
199
184
190
182
184
189
172
188
187
188
172
179
179
189
182
182
193
198
182
189
210
198
178
180
184
177
181
178
