result
583.0
586.0
779.0
862.0
1076.0
1085.0
1124.0
1357.0
1120.0
1372.0
1330.0
1399.0
1170.0
1333.0
1411.0
1464.0
1566.0
1177.0
1342.0
1370.0
1501.0
1595.0
1563.0
1471.0
1480.0
1392.0
1403.0
1298.0
1595.0
1556.0
1356.0
1371.0
1128.0
1531.0
1697.0
1295.0
1553.0
1567.0
1820.0
1698.0
1824.0
1766.0
1585.0
1360.0
1632.0
1643.0
1653.0
1544.0
1502.0
1635.0
1541.0
1453.0
1352.0
1521.0
1561.0
1634.0
1504.0
1649.0
1644.0
1576.0
1559.0
