Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6
13,34,28,-58,-114,-77
14,54,8,-59,-113,-76
34,53,28,-39,-112,-77
14,73,8,-59,-92,-57
-6,53,28,-39,-91,-77
-5,73,48,-19,-71,-97
-4,53,68,-18,-70,-98
-24,73,48,-19,-90,-78
-4,53,49,-20,-70,-77
16,73,29,-19,-50,-97
36,93,49,-18,-30,-96
16,73,69,-17,-10,-76
-4,53,49,-16,-30,-56
16,73,69,-15,-50,-57
36,93,89,-14,-30,-58
16,73,69,-13,-50,-38
36,93,49,-12,-70,-39
16,73,29,-13,-90,-19
36,93,28,7,-70,-39
16,73,48,27,-50,-40
36,93,68,26,-30,-39
16,73,88,25,-31,-59
36,74,68,24,-51,-79
16,94,48,23,-71,-78
36,74,68,22,-51,-98
16,94,48,21,-31,-118
36,74,28,22,-51,-98
16,54,48,21,-31,-99
36,34,68,41,-51,-119
56,14,48,42,-31,-120
36,34,68,22,-51,-100
16,14,48,2,-52,-80
36,-6,28,3,-53,-60
16,14,48,-17,-73,-40
36,-6,49,-37,-74,-20
56,14,69,-38,-54,-19
76,-6,89,-18,-74,-39
96,14,69,-17,-94,-59
76,34,89,-16,-74,-60
96,14,69,-15,-73,-80
76,34,49,-14,-53,-100
96,14,69,-13,-73,-99
76,34,49,-14,-53,-79
77,54,69,-13,-54,-78
97,34,49,-14,-34,-58
77,54,29,-15,-14,-38
57,53,9,-15,-34,-18
37,33,29,-14,-35,2
17,13,9,-13,-15,-18
-3,-7,29,-14,5,-19
17,13,9,-13,25,1
37,-7,29,-12,45,21
57,13,9,-11,65,1
37,-7,29,-10,66,-19
17,13,9,-9,86,-18
-3,-7,-11,-8,106,2
17,13,9,-7,107,3
37,13,-11,-6,107,4
17,-7,9,-26,107,-16
37,13,29,-27,87,-36
17,33,9,-28,107,-37
37,13,29,-29,107,-57
17,33,49,-9,107,-58
37,13,29,-29,107,-59
17,33,9,-28,107,-79
37,13,29,-48,107,-99
57,33,9,-47,106,-119
37,13,29,-46,105,-99
57,33,9,-45,104,-98
37,13,29,-44,103,-97
17,-7,9,-43,102,-117
37,13,29,-23,101,-97
57,33,49,-24,100,-96
77,13,29,-25,101,-76
57,33,9,-5,102,-75
77,13,29,15,101,-95
57,33,9,35,102,-115
77,53,29,34,101,-95
57,73,9,54,102,-75
37,93,29,74,101,-74
17,73,49,94,102,-73
37,53,29,114,101,-53
17,33,49,114,102,-52
37,13,29,114,101,-51
17,33,9,114,102,-52
37,13,29,114,103,-32
17,12,9,115,102,-33
37,-8,29,114,101,-34
17,12,49,114,102,-35
37,-8,69,114,101,-15
57,12,49,114,102,-16
56,-8,69,115,82,-36
36,12,49,115,81,-37
16,-8,48,115,61,-38
36,12,28,116,62,-58
16,32,8,117,63,-78
36,31,28,118,62,-98
16,11,8,98,63,-118
-4,31,-12,118,62,-98
-24,11,8,118,63,-118
