result
43
50
94
107
133
145
151
140
157
131
145
137
106
121
121
108
117
104
112
105
132
105
103
102
106
102
108
115
142
100
123
112
143
120
119
117
118
117
121
125
96
129
131
116
128
118
117
118
124
121
106
103
114
108
125
113
127
117
121
123
119
