Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6
46,2,86,-31,-62,-13
66,3,106,-51,-61,-33
67,-17,106,-71,-62,-53
66,-18,86,-72,-63,-73
67,-19,85,-92,-43,-93
47,-18,65,-72,-44,-94
48,-17,45,-92,-24,-95
49,-18,25,-93,-4,-115
29,-38,5,-94,-3,-95
9,-58,4,-74,-2,-96
-11,-57,-16,-75,-1,-97
-10,-58,-17,-76,-21,-98
-9,-59,-37,-77,-22,-99
-8,-79,-17,-57,-21,-100
12,-78,-18,-37,-22,-100
13,-77,-17,-57,-23,-120
-7,-77,-18,-37,-43,-120
-8,-57,-19,-36,-63,-120
-9,-37,-20,-16,-83,-120
-29,-17,-19,-15,-103,-120
-9,3,-39,-14,-83,-100
-29,23,-19,-13,-84,-100
-9,43,1,-12,-85,-80
-29,44,-19,8,-86,-60
-9,45,1,9,-87,-40
-29,25,-19,8,-107,-40
-9,45,-39,7,-108,-60
-8,65,-59,8,-109,-80
-28,85,-79,9,-89,-100
-8,65,-78,10,-69,-120
-9,85,-98,11,-49,-120
-10,65,-118,10,-50,-119
-10,64,-117,9,-51,-99
10,44,-97,-11,-71,-119
30,64,-77,-31,-72,-119
50,44,-57,-51,-92,-119
51,24,-37,-71,-93,-119
71,44,-17,-91,-94,-119
51,24,3,-92,-74,-99
31,4,23,-91,-54,-79
32,5,22,-92,-74,-59
33,25,42,-93,-54,-39
34,45,41,-94,-34,-19
14,25,21,-95,-14,-20
-6,5,1,-96,6,0
-7,-15,-19,-97,26,20
13,5,1,-96,46,40
33,-15,21,-97,47,41
53,-35,1,-98,67,21
73,-15,1,-99,47,20
74,-35,21,-79,27,20
94,-55,1,-78,7,0
114,-56,-19,-98,-13,1
94,-76,-20,-118,7,21
114,-96,-40,-118,27,22
115,-76,-60,-119,47,21
114,-56,-40,-118,27,22
94,-55,-20,-117,47,42
95,-54,0,-116,27,62
75,-74,20,-115,47,82
74,-54,40,-114,27,62
75,-53,60,-94,28,82
76,-52,40,-93,8,62
75,-32,60,-113,-12,82
55,-32,80,-93,-11,81
75,-12,100,-73,-10,61
95,-11,80,-53,-9,62
75,-31,100,-52,-8,63
55,-11,100,-51,-28,64
56,9,100,-50,-27,65
76,29,80,-49,-47,66
56,9,60,-69,-46,46
57,8,40,-68,-45,45
37,7,41,-88,-44,25
17,-13,42,-108,-43,5
-3,7,41,-107,-42,-15
-4,8,42,-87,-43,-16
16,9,22,-86,-63,-15
17,-11,42,-87,-83,-14
18,-31,62,-86,-84,-34
-2,-51,63,-66,-85,-54
-3,-52,83,-65,-105,-74
-2,-72,84,-45,-85,-75
-22,-71,64,-25,-65,-76
-2,-70,65,-26,-45,-96
-1,-90,66,-6,-25,-97
-21,-110,67,-26,-24,-117
-41,-90,68,-27,-23,-118
-61,-70,67,-47,-3,-98
-62,-90,87,-48,-23,-99
-61,-70,88,-28,-3,-119
-81,-90,68,-29,17,-99
-101,-70,69,-28,37,-79
-81,-90,89,-27,57,-59
-82,-70,69,-7,58,-39
-102,-90,49,13,38,-38
-82,-70,50,12,58,-39
-62,-90,70,-8,78,-40
-63,-70,71,-28,77,-60
-83,-90,91,-27,57,-40
