Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6
9,56,104,-28,-53,-41
29,57,104,-29,-73,-61
9,58,104,-30,-53,-62
-11,59,84,-50,-54,-82
9,39,64,-30,-34,-62
-11,19,44,-10,-14,-63
-11,-1,24,-9,-13,-43
9,-21,4,-8,-12,-44
-11,-41,-16,-7,-32,-24
-31,-21,-36,-6,-52,-4
-11,-1,-37,-5,-72,16
-31,19,-38,-25,-92,-4
-51,39,-39,-26,-72,-3
-50,59,-19,-25,-52,-4
-70,79,-20,-26,-53,-3
-90,99,0,-27,-54,-4
-70,98,-20,-47,-55,-3
-50,78,-40,-67,-56,-2
-70,98,-20,-87,-57,-3
-50,118,0,-107,-77,17
-30,119,1,-106,-97,-3
-10,119,2,-105,-98,17
10,119,3,-104,-118,37
-10,119,4,-84,-117,36
-11,119,-16,-83,-116,35
-10,119,4,-63,-115,34
-11,119,-16,-64,-95,33
-12,119,-17,-65,-75,34
-11,119,-16,-45,-74,54
-12,118,-17,-65,-73,74
-13,98,-16,-85,-72,73
-14,118,-36,-84,-92,74
6,119,-16,-83,-72,73
26,119,-17,-82,-71,72
25,119,3,-102,-70,71
5,119,-17,-101,-90,70
-15,119,-18,-102,-110,71
5,119,-38,-103,-109,51
-15,119,-39,-102,-89,50
-35,119,-40,-101,-69,30
-34,119,-60,-101,-49,31
-14,119,-80,-81,-29,32
6,119,-79,-61,-9,52
-14,119,-99,-61,11,72
6,119,-119,-41,31,92
-14,119,-99,-21,11,72
6,119,-79,-21,10,92
-14,119,-59,-21,30,72
-34,119,-39,-21,50,92
-14,119,-19,-1,49,72
-34,119,1,-2,48,92
-14,119,21,18,47,72
-34,119,22,17,27,92
-14,119,21,37,7,72
-34,119,1,17,-13,73
-14,119,2,-3,-33,72
-34,118,1,-23,-13,92
-33,117,21,-24,-13,72
-33,97,22,-25,-13,52
-33,117,2,-5,-13,32
-34,97,22,-6,-33,31
-35,117,23,-5,-34,11
-55,97,24,15,-54,-9
-35,117,23,-5,-55,11
-15,97,22,-25,-56,-9
5,77,23,-45,-36,11
25,57,3,-65,-37,-9
5,77,-17,-45,-38,11
25,97,-18,-44,-39,-9
5,117,-19,-24,-59,11
25,97,-20,-25,-79,12
5,77,-19,-24,-80,-8
25,57,-20,-25,-60,-7
5,37,0,-26,-80,-8
25,57,1,-46,-100,-28
5,37,2,-47,-80,-29
25,57,-18,-67,-60,-49
5,37,-38,-87,-59,-69
25,36,-18,-107,-60,-89
5,35,-38,-108,-59,-109
25,34,-58,-108,-39,-110
5,33,-57,-107,-19,-111
25,32,-37,-108,1,-112
5,31,-17,-88,21,-113
25,11,3,-89,41,-114
45,12,4,-69,61,-115
65,11,-16,-49,62,-95
85,31,-17,-48,42,-75
65,11,-18,-28,41,-74
85,31,2,-29,61,-73
105,11,3,-30,81,-53
85,-9,4,-10,61,-52
65,11,-16,-11,41,-51
85,10,-36,-12,61,-71
65,11,-56,-13,81,-70
85,31,-55,7,61,-69
86,51,-54,-13,41,-89
85,71,-53,-33,61,-90
86,51,-52,-13,41,-110
66,31,-51,-33,61,-110
