result
38
49
68
75
67
85
98
120
94
85
95
84
71
107
84
79
83
83
96
89
81
72
106
95
87
102
79
77
75
89
97
106
88
86
84
86
91
88
95
89
95
76
81
81
96
73
97
85
83
86
91
86
91
88
94
89
90
84
82
84
82
