result
32
31
29
32
23
39
40
39
36
52
48
46
53
41
54
53
76
65
58
66
48
51
46
63
66
70
74
79
65
56
78
65
59
85
59
84
92
79
67
68
74
73
83
62
58
81
80
92
63
66
68
65
65
54
72
80
72
73
77
86
68
