Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6
98,24,20,-18,-13,-94
78,4,0,-17,7,-95
58,24,20,-18,-13,-96
57,44,21,-19,-33,-97
56,24,41,-18,-53,-77
55,44,42,-38,-54,-78
54,64,43,-58,-55,-79
55,84,44,-59,-35,-99
54,104,64,-60,-15,-100
55,84,64,-40,5,-80
54,104,84,-39,-15,-60
53,104,84,-38,5,-40
54,104,64,-18,-15,-39
55,84,64,-17,-14,-59
54,84,64,-37,-34,-58
55,84,64,-57,-14,-38
56,84,64,-77,-34,-18
57,84,64,-97,-14,2
56,84,64,-117,-15,-18
57,84,64,-116,5,2
56,84,64,-115,25,-18
57,84,64,-95,45,-17
56,104,44,-115,65,3
57,84,64,-95,45,23
56,84,64,-94,65,3
57,104,84,-93,85,23
58,104,64,-92,65,3
57,84,63,-91,66,23
58,104,43,-71,86,3
57,84,23,-51,106,3
58,64,23,-31,86,3
57,84,23,-32,106,3
77,104,23,-52,86,3
78,84,23,-51,85,-17
79,104,3,-50,65,-17
79,84,3,-70,45,-17
78,64,3,-69,65,-17
79,44,3,-89,45,-17
78,64,3,-109,65,-17
77,64,3,-110,65,-17
78,84,3,-90,64,-17
79,104,3,-110,84,-17
78,104,3,-111,83,-17
77,84,3,-111,103,-17
78,85,3,-111,83,-17
77,65,3,-111,103,-17
78,85,3,-111,83,-17
77,105,3,-110,103,-17
78,85,2,-109,83,-16
79,105,22,-108,103,-15
78,85,42,-107,102,-14
77,65,62,-106,102,-13
78,64,42,-86,101,-33
98,44,62,-66,101,-32
97,24,82,-65,101,-31
98,4,81,-66,101,-30
97,24,61,-46,101,-29
98,4,81,-26,101,-28
97,-16,61,-6,101,-27
98,4,62,-5,101,-26
97,-16,42,-25,100,-6
96,4,62,-5,80,-6
95,24,82,-4,100,14
94,4,62,-3,100,13
95,24,82,-2,100,33
96,4,102,-22,100,53
97,-16,82,-23,100,33
96,4,102,-22,100,53
97,-16,82,-21,100,33
98,4,102,-41,100,13
97,-16,82,-61,80,-7
98,4,102,-81,100,-27
118,-16,102,-101,101,-47
118,4,82,-102,102,-67
117,24,82,-103,103,-87
116,4,62,-83,103,-86
115,24,42,-84,102,-85
116,44,22,-104,103,-65
115,64,42,-104,104,-66
116,44,22,-105,84,-46
115,24,42,-105,64,-45
116,44,22,-105,64,-25
117,24,42,-105,44,-24
118,24,22,-105,44,-4
117,24,42,-105,44,16
118,24,22,-105,45,36
119,4,2,-106,25,16
118,-16,-18,-106,5,36
119,4,-38,-106,-15,16
118,-16,-18,-106,-35,36
117,4,2,-106,-55,16
118,-16,22,-86,-75,36
117,-36,2,-66,-95,56
118,-56,-18,-65,-96,36
117,-55,2,-45,-116,16
116,-35,-18,-65,-117,36
117,-15,2,-45,-116,16
118,5,-18,-46,-117,36
119,25,2,-26,-118,16
118,45,-18,-25,-98,36
