result
36
42
47
41
56
81
88
119
118
129
128
133
141
145
148
155
161
144
157
162
150
161
161
160
164
137
169
174
181
171
157
172
162
165
175
164
163
160
175
178
156
157
157
164
161
139
175
171
146
158
142
142
128
140
135
118
152
137
138
153
142
