result
42
33
36
33
25
37
34
37
47
39
32
42
51
47
45
53
50
42
50
37
34
35
41
42
56
49
62
35
47
49
68
35
63
52
64
76
45
48
56
57
58
63
52
55
61
51
62
47
52
45
48
63
69
56
66
64
65
53
68
64
72
