Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6
81,115,117,-65,-40,-13
80,115,116,-85,-60,-14
80,95,117,-84,-80,-15
80,115,118,-83,-79,-14
60,95,119,-103,-80,-15
61,75,99,-104,-60,-16
62,74,119,-105,-60,-36
63,73,118,-85,-60,-56
64,72,119,-84,-60,-55
65,71,118,-85,-60,-35
66,72,119,-86,-60,-34
86,71,118,-87,-59,-33
85,72,119,-107,-58,-53
86,71,119,-108,-57,-52
87,70,118,-88,-77,-53
107,71,119,-89,-97,-73
108,91,119,-69,-96,-53
109,71,119,-70,-97,-54
108,91,118,-90,-98,-55
107,71,117,-91,-118,-56
108,72,118,-111,-119,-36
107,73,117,-112,-120,-37
108,93,118,-113,-100,-17
109,73,117,-114,-80,3
110,53,116,-115,-100,2
109,33,117,-116,-80,-18
110,13,116,-117,-79,2
109,33,117,-116,-59,-18
110,13,118,-96,-39,2
109,33,117,-95,-19,-18
110,53,116,-94,-39,2
109,33,117,-93,-40,22
110,53,118,-92,-20,42
109,33,117,-72,0,22
110,53,118,-52,20,23
109,33,117,-51,20,24
110,34,116,-50,0,4
109,35,117,-49,20,-16
110,36,116,-48,40,-15
109,35,117,-68,60,-14
110,34,116,-88,40,-13
109,54,117,-68,41,-12
110,34,118,-69,21,-32
109,14,117,-89,1,-31
110,15,118,-90,-19,-30
109,14,117,-91,-39,-29
110,34,118,-111,-59,-9
109,35,98,-112,-79,-8
110,36,97,-113,-80,-28
109,37,98,-114,-100,-27
110,17,118,-115,-120,-7
110,16,117,-116,-120,-6
109,15,116,-96,-120,-5
110,14,115,-76,-120,-4
109,15,115,-75,-120,-3
110,14,114,-74,-120,17
109,15,113,-73,-120,-3
110,16,93,-53,-120,-2
90,17,94,-33,-119,-1
89,16,93,-34,-119,-21
90,15,94,-35,-119,-41
89,16,95,-34,-119,-61
88,15,96,-35,-119,-62
87,16,95,-36,-119,-63
86,15,75,-37,-119,-64
87,16,95,-38,-119,-44
88,-4,115,-37,-118,-45
89,-24,116,-36,-117,-25
90,-24,115,-37,-116,-26
91,-25,114,-38,-115,-46
92,-24,115,-58,-114,-66
93,-25,114,-59,-113,-67
94,-24,113,-60,-112,-66
95,-25,112,-40,-111,-67
96,-24,111,-39,-91,-47
97,-23,112,-19,-90,-27
98,-22,113,-18,-70,-7
97,-23,112,-38,-50,13
96,-22,113,-39,-51,33
97,-23,112,-19,-50,13
96,-22,111,-39,-30,12
97,-23,112,-19,-10,11
96,-22,111,-39,-9,31
97,-23,112,-19,11,51
96,-22,111,-39,31,50
97,-23,110,-19,51,49
96,-22,109,-39,31,29
97,-23,110,-19,51,49
96,-22,111,-39,31,48
97,-23,110,-19,11,28
117,-22,109,-39,12,8
116,-2,108,-19,13,-12
115,-3,109,-39,14,-13
114,-2,109,-19,-6,-14
113,18,108,-39,-26,-34
114,17,107,-19,-25,-54
94,37,87,-39,-24,-53
93,17,107,-19,-23,-52
92,-3,87,-39,-22,-51
93,17,88,-19,-42,-50
