result
30
26
48
39
48
71
51
55
61
70
70
91
77
97
85
78
80
77
83
81
93
101
85
101
99
101
90
96
89
114
113
103
105
106
104
116
127
107
102
130
108
108
84
114
102
79
105
83
106
98
92
102
120
91
107
108
90
116
101
121
113
