result
28
34
28
30
26
36
34
29
30
34
33
36
32
35
37
39
34
38
35
48
36
34
34
37
28
40
31
36
39
52
45
41
46
36
41
33
35
36
31
37
35
37
39
42
45
46
42
37
39
37
37
35
32
44
43
34
30
40
42
54
45
