result
35
44
67
61
64
92
87
109
109
140
115
135
139
137
129
133
159
161
149
144
138
161
156
159
156
174
168
160
160
158
159
141
176
164
167
139
168
154
170
187
165
153
131
126
131
140
121
133
119
130
121
124
124
134
132
125
135
98
127
128
125
