Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6
34,64,116,-48,-96,-108
14,84,96,-47,-95,-108
15,64,116,-27,-75,-107
16,44,96,-28,-76,-87
36,64,76,-29,-96,-67
56,63,96,-49,-97,-87
36,83,76,-50,-98,-67
56,63,96,-51,-118,-66
57,83,76,-71,-117,-65
58,63,96,-91,-116,-45
59,43,76,-71,-115,-44
39,23,96,-91,-95,-43
19,24,76,-111,-75,-42
39,25,96,-91,-55,-22
38,5,76,-71,-35,-2
37,25,56,-51,-34,-3
57,5,36,-71,-35,-23
58,25,16,-91,-15,-3
78,45,15,-71,-14,-4
58,25,-5,-70,-13,-24
78,45,-25,-90,-12,-44
98,25,-5,-70,-32,-64
97,5,15,-50,-12,-84
77,25,35,-30,8,-104
57,45,34,-50,9,-84
37,25,54,-70,-11,-64
57,5,53,-90,-10,-44
77,25,73,-91,-9,-43
76,45,72,-71,-29,-63
96,25,92,-51,-28,-62
76,45,91,-52,-27,-61
56,65,111,-72,-7,-81
55,85,91,-71,-6,-82
75,65,111,-91,-26,-62
95,85,91,-71,-46,-42
75,65,92,-91,-66,-41
95,45,72,-71,-67,-21
75,25,52,-91,-87,-1
55,45,51,-71,-67,-2
75,65,71,-91,-47,-22
76,85,51,-71,-27,-42
56,65,31,-91,-26,-43
55,85,51,-71,-46,-63
54,65,31,-91,-26,-83
74,85,11,-71,-27,-63
75,65,-9,-91,-28,-64
55,85,11,-71,-48,-63
35,65,31,-91,-68,-62
15,85,30,-71,-69,-82
-5,65,50,-91,-89,-81
15,45,70,-92,-69,-101
-5,25,90,-93,-89,-102
15,5,89,-94,-90,-82
16,-15,88,-95,-70,-62
36,5,68,-75,-69,-42
35,6,69,-55,-68,-22
34,26,70,-56,-88,-2
35,46,71,-76,-68,18
15,66,70,-96,-88,-2
16,86,50,-76,-87,18
15,66,49,-56,-67,-2
16,86,29,-36,-66,18
36,66,9,-16,-86,-2
37,46,29,-36,-66,-22
38,26,9,-16,-65,-21
58,6,29,-36,-85,-41
57,-14,9,-16,-65,-21
37,6,-11,-17,-45,-1
17,26,-12,-18,-25,-21
37,46,-13,-38,-5,-1
36,45,-14,-58,-4,-21
37,25,-13,-59,-24,-1
36,45,-33,-79,-4,19
35,25,-13,-99,16,39
55,5,7,-79,-4,59
35,-15,27,-59,16,39
34,-35,47,-39,17,59
54,-15,67,-19,-3,39
74,5,87,1,-23,39
94,25,107,-19,-3,39
93,45,108,-20,17,19
113,44,88,-40,-3,19
114,64,68,-60,-2,-1
115,63,48,-80,-22,-21
95,62,47,-100,-42,-41
94,61,48,-99,-62,-61
93,62,28,-79,-63,-81
73,82,8,-59,-64,-101
93,102,9,-58,-44,-102
73,101,-11,-38,-24,-82
72,81,-31,-18,-23,-62
52,80,-11,-17,-24,-63
32,60,-12,-37,-25,-64
33,40,-13,-57,-26,-84
34,20,7,-37,-27,-64
54,21,27,-57,-7,-44
34,22,47,-37,-27,-45
54,42,67,-57,-28,-46
34,22,87,-77,-29,-47
54,42,107,-97,-30,-48
