Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6
39,119,9,-27,-3,-89
19,99,10,-47,17,-88
19,79,11,-48,18,-87
-1,59,-9,-49,-2,-107
-21,39,-8,-50,-22,-107
-41,19,-7,-51,-23,-87
-61,-1,-6,-52,-24,-67
-81,-21,-26,-72,-44,-47
-101,-41,-46,-71,-64,-67
-81,-61,-26,-91,-84,-68
-82,-81,-6,-90,-85,-48
-83,-101,14,-70,-86,-28
-84,-101,34,-71,-66,-8
-104,-81,54,-51,-46,12
-84,-101,74,-31,-26,11
-64,-101,94,-11,-6,31
-44,-101,95,-12,14,30
-24,-101,75,-13,34,50
-4,-101,55,-14,54,70
16,-101,35,-34,53,69
15,-102,55,-33,73,89
16,-103,35,-34,72,88
15,-102,35,-35,73,68
14,-103,15,-55,93,48
-6,-102,-5,-75,92,68
-26,-82,-25,-95,93,48
-6,-83,-24,-94,92,47
14,-84,-44,-95,72,46
34,-85,-43,-115,92,26
54,-86,-63,-95,91,6
55,-106,-83,-96,90,-14
35,-107,-103,-97,110,-13
36,-108,-83,-98,110,-12
37,-109,-63,-99,110,-11
17,-110,-43,-79,90,-31
-3,-111,-42,-78,70,-51
-4,-112,-22,-98,50,-71
-5,-92,-2,-99,51,-72
-6,-93,18,-79,52,-52
-26,-73,38,-80,53,-32
-6,-53,58,-60,54,-12
-7,-33,78,-40,53,8
-6,-13,98,-20,54,7
-7,-13,118,-19,53,6
-8,7,98,-39,54,5
-9,27,118,-38,53,4
-10,47,117,-39,54,-16
-30,46,97,-40,53,-36
-29,66,98,-20,54,-35
-30,46,99,0,53,-36
-10,45,98,-20,33,-35
-9,25,99,-19,34,-55
-10,26,98,-39,35,-54
-9,25,78,-38,36,-55
-10,5,58,-37,35,-56
-9,4,59,-17,36,-57
-10,-16,59,3,37,-58
-30,-15,39,23,17,-59
-10,5,19,24,-3,-79
10,25,19,44,-2,-99
30,26,-1,43,18,-98
50,27,-1,42,17,-97
70,47,-2,41,-3,-98
90,48,18,42,-4,-99
89,47,-2,43,-24,-100
109,48,-22,42,-25,-99
110,49,-2,43,-45,-98
111,29,-1,42,-65,-118
112,28,19,41,-85,-98
113,29,39,21,-86,-97
114,30,38,1,-87,-117
115,10,18,-19,-88,-116
116,-10,17,-39,-89,-96
117,-11,16,-38,-90,-76
116,-12,-4,-37,-91,-75
117,-13,16,-36,-71,-74
118,-14,-4,-35,-72,-73
119,-34,16,-55,-52,-72
119,-33,15,-54,-53,-92
119,-32,-5,-74,-73,-112
119,-31,-4,-94,-93,-113
99,-11,-24,-114,-92,-112
79,9,-4,-94,-92,-111
59,8,-5,-74,-72,-91
39,28,-6,-54,-52,-71
19,48,14,-34,-51,-71
-1,68,13,-14,-50,-72
-2,88,33,6,-49,-52
-3,87,13,26,-29,-32
-4,67,-7,46,-9,-12
-24,47,-6,45,-8,-11
-44,48,14,44,-7,9
-43,68,34,43,-27,-11
-42,67,54,42,-47,9
-62,87,74,22,-27,10
-82,107,94,21,-47,11
-83,106,93,1,-67,-9
-84,105,73,21,-87,-8
-104,104,53,1,-107,-7
-84,103,33,2,-108,-6
