result
35
47
71
92
98
89
95
106
127
88
105
129
105
132
128
115
121
136
106
139
117
118
115
110
129
111
113
107
120
109
112
119
130
110
126
111
106
121
126
114
129
115
132
120
122
130
115
114
108
109
119
108
124
128
116
115
125
127
116
130
116
